EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.744
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.768
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.795
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.819
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.841
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.897
0,0,0,0,0,0,0,0,2020-09-28 09:06:58.984
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.206
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.424
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.527
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.601
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.664
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.721
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.782
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.843
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.909
0,0,0,0,0,0,0,0,2020-09-28 09:06:59.957
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.033
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.101
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.162
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.222
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.292
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.344
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.386
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.443
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.505
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.560
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.610
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.670
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.725
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.767
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.822
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.877
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.937
0,0,0,0,0,0,0,0,2020-09-28 09:07:00.989
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.040
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.096
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.158
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.205
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.267
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.325
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.397
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.506
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.624
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.750
0,0,0,0,0,0,0,0,2020-09-28 09:07:01.896
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.028
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.116
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.181
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.240
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.296
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.361
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.429
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.482
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.548
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.623
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.687
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.743
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.805
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.864
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.921
0,0,0,0,0,0,0,0,2020-09-28 09:07:02.964
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.024
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.086
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.148
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.196
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.247
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.306
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.359
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.412
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.469
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.523
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.598
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.658
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.716
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.777
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.839
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.890
0,0,0,0,0,0,0,0,2020-09-28 09:07:03.958
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.134
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.293
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.428
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.577
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.692
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.764
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.830
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.880
0,0,0,0,0,0,0,0,2020-09-28 09:07:04.951
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.017
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.078
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.142
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.208
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.264
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.329
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.390
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.441
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.507
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.558
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.626
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.677
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.735
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.785
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.847
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.897
0,0,0,0,0,0,0,0,2020-09-28 09:07:05.948
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.001
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.061
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.119
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.172
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.219
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.277
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.324
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.379
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.431
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.493
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.645
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.786
0,0,0,0,0,0,0,0,2020-09-28 09:07:06.955
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.098
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.200
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.257
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.320
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.377
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.429
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.487
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.541
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.600
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.657
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.702
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.768
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.821
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.879
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.928
0,0,0,0,0,0,0,0,2020-09-28 09:07:07.983
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.031
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.078
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.130
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.181
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.235
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.284
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.331
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.386
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.433
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.480
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.527
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.576
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.630
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.683
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.732
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.774
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.830
0,0,0,0,0,0,0,0,2020-09-28 09:07:08.890
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.013
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.175
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.297
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.422
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.551
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.616
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.671
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.722
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.769
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.825
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.888
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.941
0,0,0,0,0,0,0,0,2020-09-28 09:07:09.996
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.057
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.106
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.166
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.220
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.276
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.329
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.377
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.424
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.472
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.520
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.576
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.624
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.682
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.728
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.781
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.832
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.881
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.929
0,0,0,0,0,0,0,0,2020-09-28 09:07:10.985
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.029
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.086
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.141
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.200
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.264
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.378
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.529
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.731
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.891
0,0,0,0,0,0,0,0,2020-09-28 09:07:11.972
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.026
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.084
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.133
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.202
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.254
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.309
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.371
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.428
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.484
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.542
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.611
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.670
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.734
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.787
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.850
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.904
0,0,0,0,0,0,0,0,2020-09-28 09:07:12.956
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.016
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.071
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.141
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.202
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.265
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.319
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.367
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.424
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.475
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.535
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.587
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.649
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.810
0,0,0,0,0,0,0,0,2020-09-28 09:07:13.995
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.146
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.259
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.322
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.390
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.447
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.509
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.572
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.642
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.702
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.774
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.831
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.897
0,0,0,0,0,0,0,0,2020-09-28 09:07:14.958
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.012
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.064
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.118
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.175
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.229
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.288
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.340
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.399
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.453
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.504
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.567
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.617
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.674
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.727
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.788
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.836
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.887
0,0,0,0,0,0,0,0,2020-09-28 09:07:15.953
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.018
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.200
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.391
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.566
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.699
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.765
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.826
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.879
0,0,0,0,0,0,0,0,2020-09-28 09:07:16.952
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.016
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.081
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.137
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.203
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.266
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.336
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.394
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.458
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.513
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.576
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.632
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.688
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.742
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.801
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.857
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.912
0,0,0,0,0,0,0,0,2020-09-28 09:07:17.974
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.034
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.106
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.169
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.232
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.291
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.357
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.437
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.584
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.792
0,0,0,0,0,0,0,0,2020-09-28 09:07:18.952
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.121
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.209
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.284
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.357
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.417
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.482
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.549
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.651
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.751
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.817
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.893
0,0,0,0,0,0,0,0,2020-09-28 09:07:19.962
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.040
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.125
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.196
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.263
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.316
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.376
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.441
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.491
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.548
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.626
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.721
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.781
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.841
0,0,0,0,0,0,0,0,2020-09-28 09:07:20.912
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.004
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.170
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.417
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.584
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.691
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.754
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.830
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.910
0,0,0,0,0,0,0,0,2020-09-28 09:07:21.978
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.053
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.122
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.203
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.298
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.362
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.423
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.476
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.535
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.603
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.672
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.742
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.806
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.863
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.915
0,0,0,0,0,0,0,0,2020-09-28 09:07:22.976
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.084
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.155
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.224
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.311
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.373
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.448
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.600
0,0,0,0,0,0,0,0,2020-09-28 09:07:23.830
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.022
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.163
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.236
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.316
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.393
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.450
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.513
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.566
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.625
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.685
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.752
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.816
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.868
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.926
0,0,0,0,0,0,0,0,2020-09-28 09:07:24.988
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.048
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.103
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.166
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.226
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.297
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.353
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.741
0,0,0,0,0,0,0,0,2020-09-28 09:07:25.853
0,0,0,0,0,0,0,0,2020-09-28 09:08:03.309
0,0,0,0,0,0,0,0,2020-09-28 09:08:03.520
-6,-19,-18,-11,-12,-7,-4,0,2020-09-28 09:08:04.180
2,-9,-6,-7,-54,-11,-5,0,2020-09-28 09:08:04.238
2,14,2,-7,-28,-10,-6,0,2020-09-28 09:08:04.275
-3,1,0,2,3,3,5,0,2020-09-28 09:08:04.312
2,15,11,3,-3,-1,2,0,2020-09-28 09:08:04.357
-3,0,-4,-1,-39,-11,-2,0,2020-09-28 09:08:04.403
2,2,9,12,38,15,0,0,2020-09-28 09:08:04.444
7,24,20,3,5,-3,-3,0,2020-09-28 09:08:04.474
0,0,3,5,8,0,-1,0,2020-09-28 09:08:04.503
2,17,0,3,8,6,7,0,2020-09-28 09:08:04.545
-1,7,6,4,-3,-4,-4,0,2020-09-28 09:08:04.577
1,21,-8,6,1,1,-1,0,2020-09-28 09:08:04.617
-2,0,2,1,13,-7,0,0,2020-09-28 09:08:04.655
-1,-6,0,0,13,7,2,0,2020-09-28 09:08:04.684
1,-9,-9,-1,-9,-4,-5,0,2020-09-28 09:08:04.715
-2,-6,-3,-4,-3,-2,-3,0,2020-09-28 09:08:04.755
6,-17,-14,-5,14,6,2,0,2020-09-28 09:08:04.785
-3,-7,2,-3,9,2,-2,0,2020-09-28 09:08:04.816
-2,-5,-9,-4,-10,-4,-1,0,2020-09-28 09:08:04.857
-3,-4,-4,-8,-22,-4,-2,0,2020-09-28 09:08:04.890
